ISO-code,Country or Area,Region,Donor,Agency,Year,Category,Technology,Sub-technology,Finance Group,Finance Type,Amount (2020 USD million)
JAM,Jamaica,Central America and the Caribbean,Canada,Global Affairs Canada,2019,Renewables,Renewable hydropower,Renewable hydropower,Grants,Standard grant,0.002261
JAM,Jamaica,Central America and the Caribbean,Canada,Global Affairs Canada,2019,Renewables,Geothermal energy,Geothermal energy,Grants,Standard grant,0.003956
JAM,Jamaica,Central America and the Caribbean,Canada,Global Affairs Canada,2019,Renewables,Bioenergy,Bioenergy n.e.s.,Grants,Standard grant,0.00113
JAM,Jamaica,Central America and the Caribbean,Canada,Global Affairs Canada,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.009608
JAM,Jamaica,Central America and the Caribbean,France,Proparco,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,45.523902
MEX,Mexico,North America,Germany,Federal Ministry for Economic Affairs and Energy,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.131275566
MEX,Mexico,North America,UNDP,UNDP,2020,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.015473814
MEX,Mexico,North America,Spain,Public Universities,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.011633682
MEX,Mexico,North America,Spain,Public Universities,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.007346537
MEX,Mexico,North America,Spain,Public Universities,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.005606511
MEX,Mexico,North America,Spain,Public Universities,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,6.25088e-05
MEX,Mexico,North America,Spain,Public Universities,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,6.25088e-05
MEX,Mexico,North America,Spain,Public Universities,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.011349683
MEX,Mexico,North America,Germany,Federal Ministry of Education and Research,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.348927225
MEX,Mexico,North America,IDB Invest,IDB Invest,2017,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,20.92543392
MEX,Mexico,North America,IDB Invest,IDB Invest,2018,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,18.5405761
MEX,Mexico,North America,IDB Invest,IDB Invest,2018,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,17.8538881
MEX,Mexico,North America,IDB Invest,IDB Invest,2016,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,77.3560324
MEX,Mexico,North America,IDB Invest,IDB Invest,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,92.69465345
MEX,Mexico,North America,IDB Invest,IDB Invest,2017,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,128.0312893
MEX,Mexico,North America,IDB Invest,IDB Invest,2017,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,107.5167559
MEX,Mexico,North America,IDB Invest,IDB Invest,2018,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,29.42948587
MEX,Mexico,North America,IDB Invest,IDB Invest,2020,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,25.97473682
MEX,Mexico,North America,IDB Invest,IDB Invest,2020,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,45.44361529
MEX,Mexico,North America,IDB Invest,IDB Invest,2020,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,25.97473682
MEX,Mexico,North America,International Finance Corporation,International Finance Corporation,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,100.0
MEX,Mexico,North America,Germany,Kreditanstalt für Wiederaufbau,2016,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,93.56347616
MEX,Mexico,North America,EU Institutions,European Investment Bank,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,6.082952014
MEX,Mexico,North America,Germany,Kreditanstalt für Wiederaufbau,2018,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,114.3989076
MEX,Mexico,North America,Germany,Kreditanstalt für Wiederaufbau,2016,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,103.4994203
MEX,Mexico,North America,Germany,Kreditanstalt für Wiederaufbau,2016,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,42.2000654
MEX,Mexico,North America,Germany,Kreditanstalt für Wiederaufbau,2016,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,54.92000605
MEX,Mexico,North America,Finland,Ministry of Foreign Affairs,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.04364481
MEX,Mexico,North America,Finland,Ministry of Foreign Affairs,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.03005531
MEX,Mexico,North America,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,20.84523249
MEX,Mexico,North America,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Equity,Common equity,62.53569746
MEX,Mexico,North America,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,0.082527318
MEX,Mexico,North America,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,0.015238907
MEX,Mexico,North America,International Finance Corporation,International Finance Corporation,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,11.6
MEX,Mexico,North America,International Finance Corporation,International Finance Corporation,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,16.67670866
MEX,Mexico,North America,EU Institutions,European Investment Bank,2017,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,97.7536009
MEX,Mexico,North America,EU Institutions,European Investment Bank,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,24.094929
MEX,Mexico,North America,United States,U.S. International Development Finance Corporation,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,238.2600334
MEX,Mexico,North America,EU Institutions,European Investment Bank,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,31.87507
MEX,Mexico,North America,EU Institutions,European Investment Bank,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,26.302474
MEX,Mexico,North America,France,MINEFI/NATEXIS,2019,Renewables,Geothermal energy,Geothermal energy,Grants,Standard grant,0.734356
MEX,Mexico,North America,International Finance Corporation,International Finance Corporation,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,15.0
MEX,Mexico,North America,France,French Development Agency,2020,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,1.926693779
MEX,Mexico,North America,France,French Development Agency,2020,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,7.812328352
MEX,Mexico,North America,International Finance Corporation,International Finance Corporation,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,29.56498532
MEX,Mexico,North America,International Finance Corporation,International Finance Corporation,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,21.64753039
MEX,Mexico,North America,United Kingdom,Prosperity Fund,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.039028
MEX,Mexico,North America,United Kingdom,"Department for Business, Energy and Industrial Strategy",2019,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.095712
MEX,Mexico,North America,Japan,Japanese International Co-operation Agency,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,96.99257734
MEX,Mexico,North America,Inter-American Development Bank,Inter-American Development Bank,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,3.523796981
MEX,Mexico,North America,Inter-American Development Bank,Ordinary Capital,2020,Renewables,Geothermal energy,Geothermal energy,Debt,Standard loan,83.75805648
MEX,Mexico,North America,IDB Invest,IDB Invest,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,9.282252866
MEX,Mexico,North America,Inter-American Development Bank,Ordinary Capital,2018,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,29.42948587
MEX,Mexico,North America,Inter-American Development Bank,Inter-American Development Bank,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,46.45934836
MEX,Mexico,North America,Inter-American Development Bank,Inter-American Development Bank,2020,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.048696544
MEX,Mexico,North America,Inter-American Development Bank,Ordinary Capital,2020,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.194786178
MEX,Mexico,North America,Inter-American Development Bank,Inter-American Development Bank,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.036522408
MEX,Mexico,North America,Inter-American Development Bank,Ordinary Capital,2020,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.146089633
MEX,Mexico,North America,Canada,Global Affairs Canada,2018,Renewables,Renewable hydropower,Renewable hydropower,Debt,Concessional loan,4.291076363
MEX,Mexico,North America,Canada,Global Affairs Canada,2018,Renewables,Bioenergy,Bioenergy n.e.s.,Debt,Concessional loan,4.291076363
MEX,Mexico,North America,Canada,Global Affairs Canada,2018,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,4.291076363
MEX,Mexico,North America,Canada,Global Affairs Canada,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,4.291076363
MEX,Mexico,North America,Canada,Global Affairs Canada,2018,Renewables,Wind energy,Wind energy n.e.s.,Debt,Concessional loan,4.291076363
MEX,Mexico,North America,International Bank for Reconstruction and Development,IBRD,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,10.5184536
MEX,Mexico,North America,France,Proparco,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,10.214723
MEX,Mexico,North America,France,Proparco,2019,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,60.0
MEX,Mexico,North America,France,Proparco,2019,Renewables,Wind energy,Wind energy n.e.s.,Debt,Concessional loan,7.816202
MEX,Mexico,North America,France,Proparco,2019,Renewables,Wind energy,Wind energy n.e.s.,Debt,Concessional loan,6.907663
MEX,Mexico,North America,France,Proparco,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,7.099506
MEX,Mexico,North America,France,Proparco,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,10.669589
MEX,Mexico,North America,France,Proparco,2019,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,11.698641
MEX,Mexico,North America,France,Proparco,2019,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,0.717953
MEX,Mexico,North America,France,Proparco,2019,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,0.586082
MEX,Mexico,North America,France,Proparco,2019,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,1.088293
MEX,Mexico,North America,France,Proparco,2019,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,0.500285
MEX,Mexico,North America,France,Proparco,2019,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,0.753974
MEX,Mexico,North America,France,Proparco,2019,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,0.899796
MEX,Mexico,North America,United Kingdom,Miscellaneous,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.133751619
MEX,Mexico,North America,United Kingdom,Miscellaneous,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.017475266
MEX,Mexico,North America,Climate Investment Funds,Clean Technology Fund,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,9.0
MEX,Mexico,North America,Climate Investment Funds,Clean Technology Fund,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.953
MSR,Montserrat,Central America and the Caribbean,UNDP,UNDP,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.040559288
MSR,Montserrat,Central America and the Caribbean,United Kingdom,Department for International Development,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.098588849
MSR,Montserrat,Central America and the Caribbean,United Kingdom,Department for International Development,2016,Renewables,Geothermal energy,Geothermal energy,Grants,Standard grant,7.966153908
MSR,Montserrat,Central America and the Caribbean,UNDP,UNDP,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.009380355
NIC,Nicaragua,Central America and the Caribbean,Japan,Japanese International Co-operation Agency,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.92554957
NIC,Nicaragua,Central America and the Caribbean,Japan,Japanese International Co-operation Agency,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.045273131
